bramley apple pies 6 pack 355g, 11.3, kg, 4.00, 0.355kg, 1
cherry bakewells 6 pack 250g, 0.67 , kg, 4.00, 0.25kg, 1
fresh egg waffles 6 pack, 0.61 , kg, 3.65, 6pk, 1
frozen apple crumble 550g, 12.0, kg, 6.59, 0.55kg, 1
seeded wholegrain rolls gluten free 3 pack, 1.92 , kg, 5.75, 3pk, 1
soft white rolls gluten free 3 pack, 1.92 , kg, 5.75, 3pk, 1
white bread gluten free 400g, 13.8, kg, 5.50, 0.4kg, 1
english muffins gluten free 4 pack 280g, 21.4, kg, 6.00, 0.28kg, 1
pikelets gluten free 6 pack 270g, 22.2, kg, 6.00, 0.27kg, 1
mediterranean loaf 400g, 15.0, kg, 5.99, 0.4kg, 1
quinoa and linseed loaf 400g, 15.0, kg, 5.99, 0.4kg, 1
white sourdough bread 800g, 6.4, kg, 5.10, 0.8kg, 1
wholegrain plus bread 620g, 8.2, kg, 5.09, 0.62kg, 1
kibbled rye plus bread 620g, 8.2, kg, 5.09, 0.62kg, 1
soy and linseed plus bread 620g, 8.2, kg, 5.09, 0.62kg, 1
baklava 300g, 21.0, kg, 6.30, 0.3kg, 1
pistachio and white chocolate cake 300g, 21.0, kg, 6.30, 0.3kg, 1
shell biscuits 300g, 21.0, kg, 6.30, 0.3kg, 1
scotch shortbread 300g, 21.0, kg, 6.30, 0.3kg, 1
mini sunblest wholemeal bread 400g, 6.3, kg, 2.50, 0.4kg, 1
chocolate chip waffles 4 pack 360g, 13.9, kg, 5.00, 0.36kg, 1
square pizza bases 2 pack, 2.75 , kg, 5.50, 2pk, 1
pizza bruschettina 270g, 16.3, kg, 4.40, 0.27kg, 1
sultana scones 4 pack 240g, 0.75 , kg, 3.00, 0.24kg, 1
plain scones 4 pack 240g, 0.75 , kg, 3.00, 0.24kg, 1
biscotti 250g, 12.0, kg, 3.00, 0.25kg, 1
lemon slices 105g, 50.0, kg, 5.25, 0.105kg, 1
